# DH21 PAH SED for Mathis ISRF, U = 1.585
# DL07 PAH cross sections, neutral + cation mixed by f_ion(a)
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.291000E+02  3.61819240E-027
  2.317000E+02  3.48649266E-027
  2.344000E+02  3.35558053E-027
  2.371000E+02  3.22989834E-027
  2.399000E+02  3.10533649E-027
  2.427000E+02  2.98646748E-027
  2.455000E+02  2.87293212E-027
  2.483000E+02  2.76384562E-027
  2.512000E+02  2.65588352E-027
  2.541000E+02  2.55269476E-027
  2.570000E+02  2.45418466E-027
  2.600000E+02  2.35723814E-027
  2.630000E+02  2.26413188E-027
  2.661000E+02  2.17271990E-027
  2.691000E+02  2.08790512E-027
  2.723000E+02  2.00201944E-027
  2.754000E+02  1.92227322E-027
  2.786000E+02  1.84431020E-027
  2.818000E+02  1.76991232E-027
  2.851000E+02  1.69674649E-027
  2.884000E+02  1.62690365E-027
  2.917000E+02  1.56058051E-027
  2.951000E+02  1.49499529E-027
  2.985000E+02  1.43319895E-027
  3.020000E+02  1.37263683E-027
  3.055000E+02  1.31469871E-027
  3.090000E+02  1.26003195E-027
  3.126000E+02  1.20621023E-027
  3.162000E+02  1.15521432E-027
  3.199000E+02  1.10523259E-027
  3.236000E+02  1.05789584E-027
  3.273000E+02  1.01289028E-027
  3.311000E+02  9.69201769E-028
  3.350000E+02  9.26355351E-028
  3.388000E+02  8.86796432E-028
  3.428000E+02  8.47295249E-028
  3.467000E+02  8.10783437E-028
  3.508000E+02  7.74392739E-028
  3.548000E+02  7.40689409E-028
  3.589000E+02  7.07979293E-028
  3.631000E+02  6.76141846E-028
  3.673000E+02  6.46093188E-028
  3.715000E+02  6.17538751E-028
  3.758000E+02  5.89771908E-028
  3.802000E+02  5.62953443E-028
  3.846000E+02  5.37553337E-028
  3.890000E+02  5.13503736E-028
  3.935000E+02  4.90187920E-028
  3.981000E+02  4.67665526E-028
  4.027000E+02  4.46336513E-028
  4.074000E+02  4.25711023E-028
  4.121000E+02  4.06230826E-028
  4.169000E+02  3.87415115E-028
  4.217000E+02  3.69623696E-028
  4.266000E+02  3.52429274E-028
  4.315000E+02  3.36185269E-028
  4.365000E+02  3.20523092E-028
  4.416000E+02  3.05436910E-028
  4.467000E+02  2.91161211E-028
  4.519000E+02  2.77457416E-028
  4.571000E+02  2.64474164E-028
  4.624000E+02  2.52001764E-028
  4.677000E+02  2.40219365E-028
  4.731000E+02  2.28861657E-028
  4.786000E+02  2.17968974E-028
  4.842000E+02  2.07496534E-028
  4.898000E+02  1.97610291E-028
