# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.265000E+02  1.04271887E-025
  2.291000E+02  1.01713662E-025
  2.317000E+02  9.92625911E-026
  2.344000E+02  9.66909340E-026
  2.371000E+02  9.42294261E-026
  2.399000E+02  9.16995300E-026
  2.427000E+02  8.92803468E-026
  2.455000E+02  8.68828024E-026
  2.483000E+02  8.45603411E-026
  2.512000E+02  8.21857256E-026
  2.541000E+02  7.99185205E-026
  2.570000E+02  7.76832176E-026
  2.600000E+02  7.54464390E-026
  2.630000E+02  7.32467746E-026
  2.661000E+02  7.10827855E-026
  2.691000E+02  6.90287255E-026
  2.723000E+02  6.69071643E-026
  2.754000E+02  6.49399457E-026
  2.786000E+02  6.29220382E-026
  2.818000E+02  6.10325055E-026
  2.851000E+02  5.90990983E-026
  2.884000E+02  5.72354377E-026
  2.917000E+02  5.54167035E-026
  2.951000E+02  5.36646657E-026
  2.985000E+02  5.19076880E-026
  3.020000E+02  5.02152373E-026
  3.055000E+02  4.85778120E-026
  3.090000E+02  4.69633588E-026
  3.126000E+02  4.54126870E-026
  3.162000E+02  4.38620584E-026
  3.199000E+02  4.23757017E-026
  3.236000E+02  4.09130886E-026
  3.273000E+02  3.95292945E-026
  3.311000E+02  3.81779270E-026
  3.350000E+02  3.68158645E-026
  3.388000E+02  3.55437441E-026
  3.428000E+02  3.42487624E-026
  3.467000E+02  3.30741722E-026
  3.508000E+02  3.18673624E-026
  3.548000E+02  3.07310042E-026
  3.589000E+02  2.96145129E-026
  3.631000E+02  2.85130027E-026
  3.673000E+02  2.74738807E-026
  3.715000E+02  2.64910469E-026
  3.758000E+02  2.54917277E-026
  3.802000E+02  2.45428717E-026
  3.846000E+02  2.36027033E-026
  3.890000E+02  2.27299914E-026
  3.935000E+02  2.18740914E-026
  3.981000E+02  2.10343030E-026
  4.027000E+02  2.02312311E-026
  4.074000E+02  1.94444720E-026
  4.121000E+02  1.87043251E-026
  4.169000E+02  1.79694070E-026
  4.217000E+02  1.72651338E-026
  4.266000E+02  1.65998491E-026
  4.315000E+02  1.59532589E-026
  4.365000E+02  1.53118508E-026
  4.416000E+02  1.47073107E-026
  4.467000E+02  1.41194906E-026
  4.519000E+02  1.35567345E-026
  4.571000E+02  1.30194154E-026
  4.624000E+02  1.24881152E-026
  4.677000E+02  1.19889533E-026
  4.731000E+02  1.15113817E-026
  4.786000E+02  1.10321647E-026
  4.842000E+02  1.05819761E-026
  4.898000E+02  1.01457998E-026
  4.955000E+02  9.72945104E-027
  5.012000E+02  9.33242632E-027
  5.070000E+02  8.94136985E-027
  5.129000E+02  8.56851767E-027
  5.188000E+02  8.21947650E-027
