# DH21 astrodust enthalpy table
# Stage 2 (silicate + carbonaceous, volume-weighted)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  4.81539562E+03   3.3500E-02   2.09858960E-05
  4.81539562E+03   3.5480E-02   2.49312442E-05
  4.81539562E+03   3.7580E-02   2.96253484E-05
  4.81539562E+03   3.9810E-02   3.52184055E-05
  4.81539562E+03   4.2170E-02   4.18604578E-05
  4.81539562E+03   4.4670E-02   4.97554937E-05
  4.81539562E+03   4.7320E-02   5.91462753E-05
  4.81539562E+03   5.0120E-02   7.02791318E-05
  4.81539562E+03   5.3090E-02   8.35278656E-05
  4.81539562E+03   5.6230E-02   9.92424471E-05
  4.81539562E+03   5.9570E-02   1.17998373E-04
  4.81539562E+03   6.3100E-02   1.40243035E-04
  4.81539562E+03   6.6830E-02   1.66612511E-04
  4.81539562E+03   7.0790E-02   1.98019959E-04
  4.81539562E+03   7.4990E-02   2.35398284E-04
  4.81539562E+03   7.9430E-02   2.79735073E-04
  4.81539562E+03   8.4140E-02   3.32506974E-04
  4.81539562E+03   8.9120E-02   3.95110682E-04
  4.81539562E+03   9.4410E-02   4.69728847E-04
  4.81539562E+03   1.0000E-01   5.58204380E-04
  4.81539562E+03   1.0590E-01   6.62950528E-04
  4.81539562E+03   1.1220E-01   7.88445742E-04
  4.81539562E+03   1.1890E-01   9.38293712E-04
  4.81539562E+03   1.2590E-01   1.11396215E-03
  4.81539562E+03   1.3330E-01   1.32215902E-03
  4.81539562E+03   1.4120E-01   1.57143830E-03
  4.81539562E+03   1.4960E-01   1.86890844E-03
  4.81539562E+03   1.5850E-01   2.22270099E-03
  4.81539562E+03   1.6790E-01   2.64207616E-03
  4.81539562E+03   1.7780E-01   3.13753453E-03
  4.81539562E+03   1.8840E-01   3.73281047E-03
  4.81539562E+03   1.9950E-01   4.43222649E-03
  4.81539562E+03   2.1130E-01   5.26613194E-03
  4.81539562E+03   2.2390E-01   6.26549699E-03
  4.81539562E+03   2.3710E-01   7.44025648E-03
  4.81539562E+03   2.5120E-01   8.84814335E-03
  4.81539562E+03   2.6610E-01   1.05178717E-02
  4.81539562E+03   2.8180E-01   1.24915466E-02
  4.81539562E+03   2.9850E-01   1.48465741E-02
  4.81539562E+03   3.1620E-01   1.76473233E-02
  4.81539562E+03   3.3500E-01   2.09859033E-02
  4.81539562E+03   3.5480E-01   2.49312514E-02
  4.81539562E+03   3.7580E-01   2.96253556E-02
  4.81539562E+03   3.9810E-01   3.52184127E-02
  4.81539562E+03   4.2170E-01   4.18604650E-02
  4.81539562E+03   4.4670E-01   4.97555009E-02
  4.81539562E+03   4.7320E-01   5.91462825E-02
  4.81539562E+03   5.0120E-01   7.02791390E-02
  4.81539562E+03   5.3090E-01   8.35278728E-02
  4.81539562E+03   5.6230E-01   9.92424543E-02
  4.81539562E+03   5.9570E-01   1.17998380E-01
  4.81539562E+03   6.3100E-01   1.40243042E-01
  4.81539562E+03   6.6830E-01   1.66612518E-01
  4.81539562E+03   7.0790E-01   1.98019966E-01
  4.81539562E+03   7.4990E-01   2.35398291E-01
  4.81539562E+03   7.9430E-01   2.79735081E-01
  4.81539562E+03   8.4140E-01   3.32506981E-01
  4.81539562E+03   8.9130E-01   3.95243708E-01
  4.81539562E+03   9.4410E-01   4.69728854E-01
  4.81539562E+03   1.0000E+00   5.58204387E-01
  4.81539562E+03   1.0590E+00   6.62950535E-01
  4.81539562E+03   1.1220E+00   7.88445749E-01
  4.81539562E+03   1.1890E+00   9.38293719E-01
  4.81539562E+03   1.2590E+00   1.11396215E+00
  4.81539562E+03   1.3340E+00   1.32513686E+00
  4.81539562E+03   1.4130E+00   1.57477942E+00
  4.81539562E+03   1.4960E+00   1.86890844E+00
  4.81539562E+03   1.5850E+00   2.22270100E+00
  4.81539562E+03   1.6790E+00   2.64207617E+00
  4.81539562E+03   1.7780E+00   3.13753454E+00
  4.81539562E+03   1.8840E+00   3.73281048E+00
  4.81539562E+03   1.9950E+00   4.43222649E+00
  4.81539562E+03   2.1140E+00   5.27361225E+00
  4.81539562E+03   2.2390E+00   6.26549700E+00
  4.81539562E+03   2.3710E+00   7.44025649E+00
  4.81539562E+03   2.5120E+00   8.84814336E+00
  4.81539562E+03   2.6610E+00   1.05178717E+01
  4.81539562E+03   2.8180E+00   1.24915466E+01
  4.81539562E+03   2.9850E+00   1.48465742E+01
  4.81539562E+03   3.1620E+00   1.76473233E+01
  4.81539562E+03   3.3500E+00   2.09859033E+01
  4.81539562E+03   3.5480E+00   2.49312514E+01
  4.81539562E+03   3.7580E+00   2.96253556E+01
  4.81539562E+03   3.9810E+00   3.52184127E+01
  4.81539562E+03   4.2170E+00   4.18604650E+01
  4.81539562E+03   4.4670E+00   4.97555009E+01
  4.81539562E+03   4.7320E+00   5.91462825E+01
  4.81539562E+03   5.0120E+00   7.02791390E+01
  5.00000000E+03   3.1620E-04   1.26944843E-11
  5.00000000E+03   3.3500E-04   1.65213743E-11
  5.00000000E+03   3.5480E-04   2.10437802E-11
  5.00000000E+03   3.7580E-04   2.64244573E-11
  5.00000000E+03   3.9810E-04   3.28355706E-11
  5.00000000E+03   4.2170E-04   4.04491082E-11
  5.00000000E+03   4.4670E-04   4.94988942E-11
  5.00000000E+03   4.7310E-04   6.02202248E-11
  5.00000000E+03   5.0120E-04   7.30243773E-11
  5.00000000E+03   5.3090E-04   8.82109081E-11
  5.00000000E+03   5.6230E-04   1.06223948E-10
  5.00000000E+03   5.9570E-04   1.27723169E-10
  5.00000000E+03   6.3100E-04   1.53221397E-10
  5.00000000E+03   6.6830E-04   1.83447747E-10
  5.00000000E+03   7.0790E-04   2.19186072E-10
  5.00000000E+03   7.4990E-04   2.59962565E-10
  5.00000000E+03   7.9430E-04   3.08148369E-10
  5.00000000E+03   8.4140E-04   3.65303154E-10
  5.00000000E+03   8.9120E-04   4.32890459E-10
  5.00000000E+03   9.4410E-04   5.13212503E-10
  5.00000000E+03   1.0000E-03   6.08194350E-10
  5.00000000E+03   1.0590E-03   7.20365208E-10
  5.00000000E+03   1.1220E-03   8.54878761E-10
  5.00000000E+03   1.1880E-03   1.01619716E-09
  5.00000000E+03   1.2590E-03   1.21093306E-09
  5.00000000E+03   1.3340E-03   1.44191884E-09
  5.00000000E+03   1.4130E-03   1.71498129E-09
  5.00000000E+03   1.4960E-03   2.03670364E-09
  5.00000000E+03   1.5850E-03   2.42368678E-09
  5.00000000E+03   1.6790E-03   2.88240507E-09
  5.00000000E+03   1.7780E-03   3.42434422E-09
  5.00000000E+03   1.8840E-03   4.07546518E-09
  5.00000000E+03   1.9950E-03   4.84049599E-09
  5.00000000E+03   2.1130E-03   5.75263318E-09
  5.00000000E+03   2.2390E-03   6.84575234E-09
  5.00000000E+03   2.3710E-03   8.13072035E-09
  5.00000000E+03   2.5120E-03   9.67068627E-09
  5.00000000E+03   2.6610E-03   1.14970580E-08
  5.00000000E+03   2.8180E-03   1.36558906E-08
  5.00000000E+03   2.9850E-03   1.62318519E-08
  5.00000000E+03   3.1620E-03   1.92953497E-08
  5.00000000E+03   3.3500E-03   2.29471341E-08
  5.00000000E+03   3.5480E-03   2.72626099E-08
  5.00000000E+03   3.7580E-03   3.23970853E-08
  5.00000000E+03   3.9810E-03   3.85148476E-08
  5.00000000E+03   4.2170E-03   4.57800153E-08
  5.00000000E+03   4.4670E-03   5.44157136E-08
  5.00000000E+03   4.7320E-03   6.46874790E-08
  5.00000000E+03   5.0120E-03   7.68647497E-08
  5.00000000E+03   5.3090E-03   9.13563960E-08
  5.00000000E+03   5.6230E-03   1.08545220E-07
  5.00000000E+03   5.9570E-03   1.29060709E-07
  5.00000000E+03   6.3100E-03   1.53392224E-07
  5.00000000E+03   6.6830E-03   1.82235518E-07
  5.00000000E+03   7.0790E-03   2.16589414E-07
  5.00000000E+03   7.4990E-03   2.57474338E-07
  5.00000000E+03   7.9430E-03   3.05970524E-07
  5.00000000E+03   8.4140E-03   3.63693151E-07
  5.00000000E+03   8.9120E-03   4.32169943E-07
  5.00000000E+03   9.4410E-03   4.89151443E-07
  5.00000000E+03   1.0000E-02   5.81286727E-07
  5.00000000E+03   1.0590E-02   6.90365653E-07
  5.00000000E+03   1.1220E-02   8.21051920E-07
  5.00000000E+03   1.1890E-02   9.77098284E-07
  5.00000000E+03   1.2590E-02   1.16003316E-06
  5.00000000E+03   1.3330E-02   1.37684201E-06
  5.00000000E+03   1.4120E-02   1.63643261E-06
  5.00000000E+03   1.4960E-02   1.94620747E-06
  5.00000000E+03   1.5850E-02   2.31463450E-06
  5.00000000E+03   1.6790E-02   2.75135693E-06
  5.00000000E+03   1.7780E-02   3.26730971E-06
  5.00000000E+03   1.8840E-02   3.88720898E-06
  5.00000000E+03   1.9950E-02   4.61555602E-06
  5.00000000E+03   2.1140E-02   5.49174532E-06
  5.00000000E+03   2.2390E-02   6.52465894E-06
  5.00000000E+03   2.3710E-02   7.74801183E-06
  5.00000000E+03   2.5120E-02   9.21413531E-06
  5.00000000E+03   2.6610E-02   1.09529312E-05
  5.00000000E+03   2.8180E-02   1.30082463E-05
  5.00000000E+03   2.9850E-02   1.54606885E-05
  5.00000000E+03   3.1620E-02   1.83772894E-05
  5.00000000E+03   3.3500E-02   2.18539682E-05
  5.00000000E+03   3.5480E-02   2.59625139E-05
  5.00000000E+03   3.7580E-02   3.08507877E-05
  5.00000000E+03   3.9810E-02   3.66751990E-05
  5.00000000E+03   4.2170E-02   4.35919968E-05
  5.00000000E+03   4.4670E-02   5.18136074E-05
  5.00000000E+03   4.7320E-02   6.15928344E-05
  5.00000000E+03   5.0120E-02   7.31861965E-05
  5.00000000E+03   5.3090E-02   8.69829583E-05
  5.00000000E+03   5.6230E-02   1.03347566E-04
  5.00000000E+03   5.9570E-02   1.22879323E-04
  5.00000000E+03   6.3100E-02   1.46044125E-04
  5.00000000E+03   6.6830E-02   1.73504363E-04
  5.00000000E+03   7.0790E-02   2.06210966E-04
  5.00000000E+03   7.4990E-02   2.45135429E-04
  5.00000000E+03   7.9430E-02   2.91306189E-04
  5.00000000E+03   8.4140E-02   3.46260976E-04
  5.00000000E+03   8.9120E-02   4.11454258E-04
  5.00000000E+03   9.4410E-02   4.89158970E-04
  5.00000000E+03   1.0000E-01   5.81294254E-04
