# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  3.236000E+01  1.80193527E-027
  3.273000E+01  1.89169148E-027
  3.311000E+01  1.98936660E-027
  3.350000E+01  2.09163594E-027
  3.388000E+01  2.19549116E-027
  3.428000E+01  2.31109866E-027
  3.467000E+01  2.42861092E-027
  3.508000E+01  2.55607582E-027
  3.548000E+01  2.68680921E-027
  3.589000E+01  2.82682424E-027
  3.631000E+01  2.97612420E-027
  3.673000E+01  3.12914407E-027
  3.715000E+01  3.29113642E-027
  3.758000E+01  3.46282852E-027
  3.802000E+01  3.64349028E-027
  3.846000E+01  3.83378516E-027
  3.890000E+01  4.03148567E-027
  3.935000E+01  4.24140908E-027
  3.981000E+01  4.46423716E-027
  4.027000E+01  4.69902132E-027
  4.074000E+01  4.94194017E-027
  4.121000E+01  5.20055617E-027
  4.169000E+01  5.47533080E-027
  4.217000E+01  5.75697648E-027
  4.266000E+01  6.05560369E-027
  4.315000E+01  6.36960930E-027
  4.365000E+01  6.70254404E-027
  4.416000E+01  7.05540562E-027
  4.467000E+01  7.42722540E-027
  4.519000E+01  7.81075017E-027
  4.571000E+01  8.21958251E-027
  4.624000E+01  8.65310469E-027
  4.677000E+01  9.10354527E-027
  4.731000E+01  9.58050634E-027
  4.786000E+01  1.00854436E-026
  4.842000E+01  1.06124442E-026
  4.898000E+01  1.11831921E-026
  4.954000E+01  1.17603515E-026
  5.012000E+01  1.23839758E-026
  5.070000E+01  1.30410432E-026
  5.129000E+01  1.37345985E-026
  5.188000E+01  1.44563552E-026
  5.248000E+01  1.52171845E-026
  5.309000E+01  1.60218465E-026
  5.370000E+01  1.68664312E-026
  5.433000E+01  1.77731420E-026
  5.495000E+01  1.86976194E-026
  5.559000E+01  1.96883630E-026
  5.623000E+01  2.07148768E-026
  5.688000E+01  2.18066040E-026
  5.754000E+01  2.29430978E-026
  5.821000E+01  2.41498842E-026
  5.888000E+01  2.53996229E-026
  5.957000E+01  2.67288225E-026
  6.026000E+01  2.81189151E-026
  6.095000E+01  2.95364108E-026
  6.166000E+01  3.10589316E-026
  6.237000E+01  3.26042485E-026
  6.310000E+01  3.42637933E-026
  6.383000E+01  3.59681973E-026
  6.457000E+01  3.77705205E-026
  6.531000E+01  3.95914519E-026
  6.607000E+01  4.15376752E-026
  6.683000E+01  4.34999323E-026
  6.761000E+01  4.55912674E-026
  6.839000E+01  4.77255459E-026
  6.918000E+01  4.99329252E-026
  6.998000E+01  5.22069336E-026
  7.079000E+01  5.45524443E-026
  7.161000E+01  5.70070609E-026
  7.244000E+01  5.94858055E-026
  7.328000E+01  6.20728611E-026
  7.413000E+01  6.47195072E-026
  7.499000E+01  6.73851680E-026
  7.586000E+01  7.01566639E-026
  7.674000E+01  7.29869185E-026
  7.762000E+01  7.58794125E-026
  7.852000E+01  7.87975158E-026
  7.943000E+01  8.17732701E-026
  8.035000E+01  8.48376448E-026
  8.128000E+01  8.78731235E-026
  8.222000E+01  9.10150809E-026
  8.318000E+01  9.41476795E-026
  8.414000E+01  9.73336285E-026
  8.511000E+01  1.00527124E-025
  8.610000E+01  1.03768472E-025
  8.710000E+01  1.07023054E-025
  8.811000E+01  1.10262384E-025
  8.912000E+01  1.13483688E-025
  9.016000E+01  1.16823217E-025
  9.120000E+01  1.20022041E-025
  9.226000E+01  1.23231716E-025
  9.332000E+01  1.26465719E-025
  9.441000E+01  1.29646316E-025
  9.550000E+01  1.32824216E-025
  9.661000E+01  1.35986109E-025
  9.772000E+01  1.38984287E-025
  9.886000E+01  1.42048921E-025
  1.000000E+02  1.45025215E-025
  1.012000E+02  1.48046791E-025
  1.023000E+02  1.50722662E-025
  1.035000E+02  1.53537317E-025
  1.047000E+02  1.56214127E-025
