# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  3.02258037E+00   5.0120E-04   4.87327206E-18
  3.02258037E+00   5.3090E-04   5.84727926E-18
  3.02258037E+00   5.6230E-04   7.00256819E-18
  3.02258037E+00   5.9570E-04   8.38144765E-18
  3.02258037E+00   6.3100E-04   1.00168085E-17
  3.02258037E+00   6.6830E-04   1.19554134E-17
  3.02258037E+00   7.0790E-04   1.42643948E-17
  3.02258037E+00   7.4990E-04   1.70123373E-17
  3.02258037E+00   7.9430E-04   2.02718451E-17
  3.02258037E+00   8.4140E-04   2.41514771E-17
  3.02258037E+00   8.9120E-04   2.87539141E-17
  3.02258037E+00   9.4410E-04   3.42396179E-17
  3.02258037E+00   1.0000E-03   4.07440740E-17
  3.02258037E+00   1.0590E-03   4.84446969E-17
  3.02258037E+00   1.1220E-03   5.76707289E-17
  3.02258037E+00   1.1880E-03   6.85132021E-17
  3.02258037E+00   1.2590E-03   8.16017192E-17
  3.02258037E+00   1.3340E-03   9.71266507E-17
  3.02258037E+00   1.4130E-03   1.15479624E-16
  3.02258037E+00   1.4960E-03   1.37103108E-16
  3.02258037E+00   1.5850E-03   1.63112876E-16
  3.02258037E+00   1.6790E-03   1.93944082E-16
  3.02258037E+00   1.7780E-03   2.30368696E-16
  3.02258037E+00   1.8840E-03   2.74131599E-16
  3.02258037E+00   1.9950E-03   3.25550569E-16
  3.02258037E+00   2.1130E-03   3.86856798E-16
  3.02258037E+00   2.2390E-03   4.60327121E-16
  3.02258037E+00   2.3710E-03   5.46691919E-16
  3.02258037E+00   2.5120E-03   6.50195542E-16
  3.02258037E+00   2.6610E-03   7.72948965E-16
  3.02258037E+00   2.8180E-03   9.18047627E-16
  3.02258037E+00   2.9850E-03   1.09118220E-15
  3.02258037E+00   3.1620E-03   1.29708488E-15
  3.02258037E+00   3.3500E-03   1.54252727E-15
  3.02258037E+00   3.5480E-03   1.83257745E-15
  3.02258037E+00   3.7580E-03   2.17767392E-15
  3.02258037E+00   3.9810E-03   2.58885871E-15
  3.02258037E+00   4.2170E-03   3.07716249E-15
  3.02258037E+00   4.4670E-03   3.65758187E-15
  3.02258037E+00   4.7320E-03   4.34796398E-15
  3.02258037E+00   5.0120E-03   5.16641823E-15
  3.02258037E+00   5.3090E-03   6.14042543E-15
  3.02258037E+00   5.6230E-03   7.29571436E-15
  3.02258037E+00   5.9570E-03   8.67459383E-15
  3.02258037E+00   6.3100E-03   1.03099547E-14
  3.02258037E+00   6.6830E-03   1.22485596E-14
  3.02258037E+00   7.0790E-03   1.45575410E-14
  3.02258037E+00   7.4990E-03   1.73054834E-14
  3.02258037E+00   7.9430E-03   2.05649913E-14
  3.02258037E+00   8.4140E-03   2.44446233E-14
  3.02258037E+00   8.9120E-03   2.90470602E-14
  3.02258037E+00   9.4410E-03   3.45327641E-14
  3.02258037E+00   1.0000E-02   4.10372201E-14
  3.02258037E+00   1.0590E-02   4.87378430E-14
  3.02258037E+00   1.1220E-02   5.79638750E-14
  3.02258037E+00   1.1890E-02   6.89802487E-14
  3.02258037E+00   1.2590E-02   8.18948654E-14
  3.02258037E+00   1.3330E-02   9.72008754E-14
  3.02258037E+00   1.4120E-02   1.15527141E-13
  3.02258037E+00   1.4960E-02   1.37396254E-13
  3.02258037E+00   1.5850E-02   1.63406023E-13
  3.02258037E+00   1.6790E-02   1.94237228E-13
  3.02258037E+00   1.7780E-02   2.30661842E-13
  3.02258037E+00   1.8840E-02   2.74424746E-13
  3.02258037E+00   1.9950E-02   3.25843715E-13
  3.02258037E+00   2.1140E-02   3.87699874E-13
  3.02258037E+00   2.2390E-02   4.60620268E-13
  3.02258037E+00   2.3710E-02   5.46985065E-13
  3.02258037E+00   2.5120E-02   6.50488688E-13
  3.02258037E+00   2.6610E-02   7.73242112E-13
  3.02258037E+00   2.8180E-02   9.18340773E-13
  3.02258037E+00   2.9850E-02   1.09147534E-12
  3.02258037E+00   3.1620E-02   1.29737803E-12
  3.02258037E+00   3.3500E-02   1.54282042E-12
  3.02258037E+00   3.5480E-02   1.83287059E-12
  3.02258037E+00   3.7580E-02   2.17796706E-12
  3.02258037E+00   3.9810E-02   2.58915186E-12
  3.02258037E+00   4.2170E-02   3.07745564E-12
  3.02258037E+00   4.4670E-02   3.65787501E-12
  3.02258037E+00   4.7320E-02   4.34825713E-12
  3.02258037E+00   5.0120E-02   5.16671138E-12
  3.02258037E+00   5.3090E-02   6.14071858E-12
  3.02258037E+00   5.6230E-02   7.29600751E-12
  3.02258037E+00   5.9570E-02   8.67488697E-12
  3.02258037E+00   6.3100E-02   1.03102478E-11
  3.02258037E+00   6.6830E-02   1.22488527E-11
  3.02258037E+00   7.0790E-02   1.45578342E-11
  3.02258037E+00   7.4990E-02   1.73057766E-11
  3.02258037E+00   7.9430E-02   2.05652844E-11
  3.02258037E+00   8.4140E-02   2.44449164E-11
  3.02258037E+00   8.9120E-02   2.90473534E-11
  3.02258037E+00   9.4410E-02   3.45330572E-11
  3.02258037E+00   1.0000E-01   4.10375133E-11
  3.02258037E+00   1.0590E-01   4.87381362E-11
  3.02258037E+00   1.1220E-01   5.79641682E-11
  3.02258037E+00   1.1890E-01   6.89805418E-11
  3.02258037E+00   1.2590E-01   8.18951586E-11
  3.02258037E+00   1.3330E-01   9.72011686E-11
  3.02258037E+00   1.4120E-01   1.15527434E-10
  3.02258037E+00   1.4960E-01   1.37396547E-10
  3.02258037E+00   1.5850E-01   1.63406316E-10
  3.02258037E+00   1.6790E-01   1.94237521E-10
  3.02258037E+00   1.7780E-01   2.30662136E-10
  3.02258037E+00   1.8840E-01   2.74425039E-10
  3.02258037E+00   1.9950E-01   3.25844008E-10
  3.02258037E+00   2.1130E-01   3.87150238E-10
  3.02258037E+00   2.2390E-01   4.60620561E-10
  3.02258037E+00   2.3710E-01   5.46985358E-10
  3.02258037E+00   2.5120E-01   6.50488981E-10
  3.02258037E+00   2.6610E-01   7.73242405E-10
  3.02258037E+00   2.8180E-01   9.18341066E-10
  3.02258037E+00   2.9850E-01   1.09147564E-09
  3.02258037E+00   3.1620E-01   1.29737832E-09
  3.02258037E+00   3.3500E-01   1.54282071E-09
  3.02258037E+00   3.5480E-01   1.83287089E-09
  3.02258037E+00   3.7580E-01   2.17796736E-09
  3.02258037E+00   3.9810E-01   2.58915215E-09
  3.02258037E+00   4.2170E-01   3.07745593E-09
  3.02258037E+00   4.4670E-01   3.65787531E-09
  3.02258037E+00   4.7320E-01   4.34825742E-09
  3.02258037E+00   5.0120E-01   5.16671167E-09
  3.02258037E+00   5.3090E-01   6.14071887E-09
  3.02258037E+00   5.6230E-01   7.29600780E-09
  3.02258037E+00   5.9570E-01   8.67488726E-09
  3.02258037E+00   6.3100E-01   1.03102481E-08
  3.02258037E+00   6.6830E-01   1.22488530E-08
  3.02258037E+00   7.0790E-01   1.45578344E-08
  3.02258037E+00   7.4990E-01   1.73057769E-08
  3.02258037E+00   7.9430E-01   2.05652847E-08
  3.02258037E+00   8.4140E-01   2.44449167E-08
  3.02258037E+00   8.9130E-01   2.90571328E-08
  3.02258037E+00   9.4410E-01   3.45330575E-08
  3.02258037E+00   1.0000E+00   4.10375136E-08
  3.02258037E+00   1.0590E+00   4.87381365E-08
  3.02258037E+00   1.1220E+00   5.79641685E-08
  3.02258037E+00   1.1890E+00   6.89805421E-08
  3.02258037E+00   1.2590E+00   8.18951588E-08
  3.02258037E+00   1.3340E+00   9.74200904E-08
  3.02258037E+00   1.4130E+00   1.15773063E-07
  3.02258037E+00   1.4960E+00   1.37396547E-07
  3.02258037E+00   1.5850E+00   1.63406316E-07
  3.02258037E+00   1.6790E+00   1.94237521E-07
  3.02258037E+00   1.7780E+00   2.30662136E-07
  3.02258037E+00   1.8840E+00   2.74425039E-07
  3.02258037E+00   1.9950E+00   3.25844008E-07
  3.02258037E+00   2.1140E+00   3.87700167E-07
  3.02258037E+00   2.2390E+00   4.60620561E-07
  3.02258037E+00   2.3710E+00   5.46985358E-07
  3.02258037E+00   2.5120E+00   6.50488981E-07
  3.02258037E+00   2.6610E+00   7.73242405E-07
  3.02258037E+00   2.8180E+00   9.18341067E-07
  3.02258037E+00   2.9850E+00   1.09147564E-06
  3.02258037E+00   3.1620E+00   1.29737832E-06
  3.02258037E+00   3.3500E+00   1.54282071E-06
  3.02258037E+00   3.5480E+00   1.83287089E-06
  3.02258037E+00   3.7580E+00   2.17796736E-06
  3.02258037E+00   3.9810E+00   2.58915215E-06
  3.02258037E+00   4.2170E+00   3.07745593E-06
  3.02258037E+00   4.4670E+00   3.65787531E-06
  3.02258037E+00   4.7320E+00   4.34825742E-06
  3.02258037E+00   5.0120E+00   5.16671167E-06
  3.13845488E+00   3.1620E-04   1.12390303E-18
  3.13845488E+00   3.3500E-04   1.39867423E-18
  3.13845488E+00   3.5480E-04   1.72338357E-18
  3.13845488E+00   3.7580E-04   2.10971688E-18
  3.13845488E+00   3.9810E-04   2.57003565E-18
  3.13845488E+00   4.2170E-04   3.11668864E-18
  3.13845488E+00   4.4670E-04   3.76646446E-18
  3.13845488E+00   4.7310E-04   4.53625740E-18
  3.13845488E+00   5.0120E-04   5.45559722E-18
  3.13845488E+00   5.3090E-04   6.54599211E-18
  3.13845488E+00   5.6230E-04   7.83933076E-18
  3.13845488E+00   5.9570E-04   9.38297759E-18
  3.13845488E+00   6.3100E-04   1.12137537E-17
  3.13845488E+00   6.6830E-04   1.33840096E-17
  3.13845488E+00   7.0790E-04   1.59688997E-17
  3.13845488E+00   7.4990E-04   1.90452039E-17
  3.13845488E+00   7.9430E-04   2.26942023E-17
  3.13845488E+00   8.4140E-04   2.70374257E-17
  3.13845488E+00   8.9120E-04   3.21898248E-17
  3.13845488E+00   9.4410E-04   3.83310355E-17
  3.13845488E+00   1.0000E-03   4.56127328E-17
  3.13845488E+00   1.0590E-03   5.42335314E-17
  3.13845488E+00   1.1220E-03   6.45620159E-17
  3.13845488E+00   1.1880E-03   7.67000960E-17
  3.13845488E+00   1.2590E-03   9.13526081E-17
  3.13845488E+00   1.3340E-03   1.08732671E-16
  3.13845488E+00   1.4130E-03   1.29278708E-16
  3.13845488E+00   1.4960E-03   1.53486061E-16
  3.13845488E+00   1.5850E-03   1.82603832E-16
  3.13845488E+00   1.6790E-03   2.17119172E-16
  3.13845488E+00   1.7780E-03   2.57896297E-16
  3.13845488E+00   1.8840E-03   3.06888590E-16
  3.13845488E+00   1.9950E-03   3.64451801E-16
  3.13845488E+00   2.1130E-03   4.33083737E-16
  3.13845488E+00   2.2390E-03   5.15333298E-16
  3.13845488E+00   2.3710E-03   6.12018142E-16
  3.13845488E+00   2.5120E-03   7.27889793E-16
  3.13845488E+00   2.6610E-03   8.65311473E-16
  3.13845488E+00   2.8180E-03   1.02774851E-15
  3.13845488E+00   2.9850E-03   1.22157156E-15
  3.13845488E+00   3.1620E-03   1.45207831E-15
  3.13845488E+00   3.3500E-03   1.72684952E-15
  3.13845488E+00   3.5480E-03   2.05155885E-15
  3.13845488E+00   3.7580E-03   2.43789217E-15
  3.13845488E+00   3.9810E-03   2.89821094E-15
  3.13845488E+00   4.2170E-03   3.44486393E-15
  3.13845488E+00   4.4670E-03   4.09463974E-15
  3.13845488E+00   4.7320E-03   4.86751815E-15
  3.13845488E+00   5.0120E-03   5.78377250E-15
  3.13845488E+00   5.3090E-03   6.87416740E-15
  3.13845488E+00   5.6230E-03   8.16750604E-15
  3.13845488E+00   5.9570E-03   9.71115287E-15
  3.13845488E+00   6.3100E-03   1.15419290E-14
  3.13845488E+00   6.6830E-03   1.37121849E-14
  3.13845488E+00   7.0790E-03   1.62970750E-14
  3.13845488E+00   7.4990E-03   1.93733792E-14
  3.13845488E+00   7.9430E-03   2.30223776E-14
  3.13845488E+00   8.4140E-03   2.73656010E-14
  3.13845488E+00   8.9120E-03   3.25180001E-14
  3.13845488E+00   9.4410E-03   3.86592108E-14
  3.13845488E+00   1.0000E-02   4.59409081E-14
  3.13845488E+00   1.0590E-02   5.45617067E-14
  3.13845488E+00   1.1220E-02   6.48901911E-14
  3.13845488E+00   1.1890E-02   7.72229517E-14
  3.13845488E+00   1.2590E-02   9.16807834E-14
  3.13845488E+00   1.3330E-02   1.08815765E-13
  3.13845488E+00   1.4120E-02   1.29331903E-13
  3.13845488E+00   1.4960E-02   1.53814237E-13
  3.13845488E+00   1.5850E-02   1.82932008E-13
  3.13845488E+00   1.6790E-02   2.17447347E-13
  3.13845488E+00   1.7780E-02   2.58224472E-13
  3.13845488E+00   1.8840E-02   3.07216765E-13
  3.13845488E+00   1.9950E-02   3.64779976E-13
  3.13845488E+00   2.1140E-02   4.34027554E-13
  3.13845488E+00   2.2390E-02   5.15661474E-13
  3.13845488E+00   2.3710E-02   6.12346317E-13
  3.13845488E+00   2.5120E-02   7.28217968E-13
  3.13845488E+00   2.6610E-02   8.65639649E-13
  3.13845488E+00   2.8180E-02   1.02807668E-12
  3.13845488E+00   2.9850E-02   1.22189974E-12
  3.13845488E+00   3.1620E-02   1.45240649E-12
  3.13845488E+00   3.3500E-02   1.72717769E-12
  3.13845488E+00   3.5480E-02   2.05188702E-12
  3.13845488E+00   3.7580E-02   2.43822034E-12
  3.13845488E+00   3.9810E-02   2.89853911E-12
  3.13845488E+00   4.2170E-02   3.44519210E-12
  3.13845488E+00   4.4670E-02   4.09496792E-12
  3.13845488E+00   4.7320E-02   4.86784633E-12
  3.13845488E+00   5.0120E-02   5.78410068E-12
  3.13845488E+00   5.3090E-02   6.87449557E-12
  3.13845488E+00   5.6230E-02   8.16783422E-12
  3.13845488E+00   5.9570E-02   9.71148105E-12
  3.13845488E+00   6.3100E-02   1.15422572E-11
  3.13845488E+00   6.6830E-02   1.37125131E-11
  3.13845488E+00   7.0790E-02   1.62974032E-11
  3.13845488E+00   7.4990E-02   1.93737073E-11
  3.13845488E+00   7.9430E-02   2.30227057E-11
  3.13845488E+00   8.4140E-02   2.73659292E-11
  3.13845488E+00   8.9120E-02   3.25183282E-11
  3.13845488E+00   9.4410E-02   3.86595390E-11
  3.13845488E+00   1.0000E-01   4.59412363E-11
  3.13845488E+00   1.0590E-01   5.45620349E-11
  3.13845488E+00   1.1220E-01   6.48905193E-11
  3.13845488E+00   1.1890E-01   7.72232799E-11
  3.13845488E+00   1.2590E-01   9.16811115E-11
  3.13845488E+00   1.3330E-01   1.08816093E-10
  3.13845488E+00   1.4120E-01   1.29332231E-10
  3.13845488E+00   1.4960E-01   1.53814565E-10
  3.13845488E+00   1.5850E-01   1.82932336E-10
  3.13845488E+00   1.6790E-01   2.17447675E-10
  3.13845488E+00   1.7780E-01   2.58224801E-10
  3.13845488E+00   1.8840E-01   3.07217094E-10
  3.13845488E+00   1.9950E-01   3.64780304E-10
  3.13845488E+00   2.1130E-01   4.33412240E-10
  3.13845488E+00   2.2390E-01   5.15661802E-10
  3.13845488E+00   2.3710E-01   6.12346645E-10
  3.13845488E+00   2.5120E-01   7.28218296E-10
  3.13845488E+00   2.6610E-01   8.65639977E-10
  3.13845488E+00   2.8180E-01   1.02807701E-09
  3.13845488E+00   2.9850E-01   1.22190006E-09
  3.13845488E+00   3.1620E-01   1.45240681E-09
  3.13845488E+00   3.3500E-01   1.72717802E-09
  3.13845488E+00   3.5480E-01   2.05188735E-09
  3.13845488E+00   3.7580E-01   2.43822067E-09
  3.13845488E+00   3.9810E-01   2.89853944E-09
  3.13845488E+00   4.2170E-01   3.44519243E-09
  3.13845488E+00   4.4670E-01   4.09496825E-09
  3.13845488E+00   4.7320E-01   4.86784666E-09
  3.13845488E+00   5.0120E-01   5.78410100E-09
  3.13845488E+00   5.3090E-01   6.87449590E-09
  3.13845488E+00   5.6230E-01   8.16783455E-09
  3.13845488E+00   5.9570E-01   9.71148137E-09
  3.13845488E+00   6.3100E-01   1.15422575E-08
  3.13845488E+00   6.6830E-01   1.37125134E-08
  3.13845488E+00   7.0790E-01   1.62974035E-08
  3.13845488E+00   7.4990E-01   1.93737077E-08
  3.13845488E+00   7.9430E-01   2.30227061E-08
  3.13845488E+00   8.4140E-01   2.73659295E-08
  3.13845488E+00   8.9130E-01   3.25292763E-08
  3.13845488E+00   9.4410E-01   3.86595393E-08
  3.13845488E+00   1.0000E+00   4.59412366E-08
  3.13845488E+00   1.0590E+00   5.45620352E-08
  3.13845488E+00   1.1220E+00   6.48905196E-08
  3.13845488E+00   1.1890E+00   7.72232802E-08
  3.13845488E+00   1.2590E+00   9.16811119E-08
  3.13845488E+00   1.3340E+00   1.09061174E-07
  3.13845488E+00   1.4130E+00   1.29607211E-07
  3.13845488E+00   1.4960E+00   1.53814565E-07
  3.13845488E+00   1.5850E+00   1.82932336E-07
  3.13845488E+00   1.6790E+00   2.17447676E-07
  3.13845488E+00   1.7780E+00   2.58224801E-07
  3.13845488E+00   1.8840E+00   3.07217094E-07
  3.13845488E+00   1.9950E+00   3.64780304E-07
  3.13845488E+00   2.1140E+00   4.34027883E-07
  3.13845488E+00   2.2390E+00   5.15661802E-07
  3.13845488E+00   2.3710E+00   6.12346646E-07
  3.13845488E+00   2.5120E+00   7.28218297E-07
  3.13845488E+00   2.6610E+00   8.65639977E-07
  3.13845488E+00   2.8180E+00   1.02807701E-06
  3.13845488E+00   2.9850E+00   1.22190006E-06
  3.13845488E+00   3.1620E+00   1.45240681E-06
  3.13845488E+00   3.3500E+00   1.72717802E-06
  3.13845488E+00   3.5480E+00   2.05188735E-06
  3.13845488E+00   3.7580E+00   2.43822067E-06
  3.13845488E+00   3.9810E+00   2.89853944E-06
  3.13845488E+00   4.2170E+00   3.44519243E-06
  3.13845488E+00   4.4670E+00   4.09496825E-06
  3.13845488E+00   4.7320E+00   4.86784666E-06
  3.13845488E+00   5.0120E+00   5.78410100E-06
  3.25877158E+00   3.1620E-04   1.25820316E-18
  3.25877158E+00   3.3500E-04   1.56580799E-18
  3.25877158E+00   3.5480E-04   1.92931828E-18
  3.25877158E+00   3.7580E-04   2.36181627E-18
  3.25877158E+00   3.9810E-04   2.87714056E-18
  3.25877158E+00   4.2170E-04   3.48911553E-18
  3.25877158E+00   4.4670E-04   4.21653593E-18
  3.25877158E+00   4.7310E-04   5.07831482E-18
  3.25877158E+00   5.0120E-04   6.10751061E-18
  3.25877158E+00   5.3090E-04   7.32820161E-18
  3.25877158E+00   5.6230E-04   8.77608700E-18
  3.25877158E+00   5.9570E-04   1.05041910E-17
  3.25877158E+00   6.3100E-04   1.25537347E-17
  3.25877158E+00   6.6830E-04   1.49833240E-17
  3.25877158E+00   7.0790E-04   1.78770940E-17
  3.25877158E+00   7.4990E-04   2.13209994E-17
  3.25877158E+00   7.9430E-04   2.54060327E-17
  3.25877158E+00   8.4140E-04   3.02682471E-17
  3.25877158E+00   8.9120E-04   3.60363290E-17
  3.25877158E+00   9.4410E-04   4.29113802E-17
  3.25877158E+00   1.0000E-03   5.10631997E-17
  3.25877158E+00   1.0590E-03   6.07141355E-17
  3.25877158E+00   1.1220E-03   7.22768162E-17
  3.25877158E+00   1.1880E-03   8.58653290E-17
  3.25877158E+00   1.2590E-03   1.02268735E-16
  3.25877158E+00   1.3340E-03   1.21725617E-16
  3.25877158E+00   1.4130E-03   1.44726791E-16
  3.25877158E+00   1.4960E-03   1.71826788E-16
  3.25877158E+00   1.5850E-03   2.04423971E-16
  3.25877158E+00   1.6790E-03   2.43063700E-16
  3.25877158E+00   1.7780E-03   2.88713464E-16
  3.25877158E+00   1.8840E-03   3.43560063E-16
  3.25877158E+00   1.9950E-03   4.08001755E-16
  3.25877158E+00   2.1130E-03   4.84834824E-16
  3.25877158E+00   2.2390E-03   5.76912749E-16
  3.25877158E+00   2.3710E-03   6.85150892E-16
  3.25877158E+00   2.5120E-03   8.14868558E-16
  3.25877158E+00   2.6610E-03   9.68711361E-16
  3.25877158E+00   2.8180E-03   1.15055871E-15
  3.25877158E+00   2.9850E-03   1.36754254E-15
  3.25877158E+00   3.1620E-03   1.62559356E-15
  3.25877158E+00   3.3500E-03   1.93319839E-15
  3.25877158E+00   3.5480E-03   2.29670867E-15
  3.25877158E+00   3.7580E-03   2.72920666E-15
  3.25877158E+00   3.9810E-03   3.24453095E-15
  3.25877158E+00   4.2170E-03   3.85650593E-15
  3.25877158E+00   4.4670E-03   4.58392632E-15
  3.25877158E+00   4.7320E-03   5.44915939E-15
  3.25877158E+00   5.0120E-03   6.47490101E-15
  3.25877158E+00   5.3090E-03   7.69559201E-15
  3.25877158E+00   5.6230E-03   9.14347740E-15
  3.25877158E+00   5.9570E-03   1.08715814E-14
  3.25877158E+00   6.3100E-03   1.29211250E-14
  3.25877158E+00   6.6830E-03   1.53507144E-14
  3.25877158E+00   7.0790E-03   1.82444844E-14
  3.25877158E+00   7.4990E-03   2.16883898E-14
  3.25877158E+00   7.9430E-03   2.57734231E-14
  3.25877158E+00   8.4140E-03   3.06356375E-14
  3.25877158E+00   8.9120E-03   3.64037194E-14
  3.25877158E+00   9.4410E-03   4.32787705E-14
  3.25877158E+00   1.0000E-02   5.14305901E-14
  3.25877158E+00   1.0590E-02   6.10815259E-14
  3.25877158E+00   1.1220E-02   7.26442066E-14
  3.25877158E+00   1.1890E-02   8.64506631E-14
  3.25877158E+00   1.2590E-02   1.02636125E-13
  3.25877158E+00   1.3330E-02   1.21818641E-13
  3.25877158E+00   1.4120E-02   1.44786343E-13
  3.25877158E+00   1.4960E-02   1.72194179E-13
  3.25877158E+00   1.5850E-02   2.04791361E-13
  3.25877158E+00   1.6790E-02   2.43431091E-13
  3.25877158E+00   1.7780E-02   2.89080855E-13
  3.25877158E+00   1.8840E-02   3.43927453E-13
  3.25877158E+00   1.9950E-02   4.08369146E-13
  3.25877158E+00   2.1140E-02   4.85891423E-13
  3.25877158E+00   2.2390E-02   5.77280140E-13
  3.25877158E+00   2.3710E-02   6.85518282E-13
  3.25877158E+00   2.5120E-02   8.15235948E-13
  3.25877158E+00   2.6610E-02   9.69078752E-13
  3.25877158E+00   2.8180E-02   1.15092610E-12
  3.25877158E+00   2.9850E-02   1.36790993E-12
  3.25877158E+00   3.1620E-02   1.62596095E-12
  3.25877158E+00   3.3500E-02   1.93356578E-12
  3.25877158E+00   3.5480E-02   2.29707606E-12
  3.25877158E+00   3.7580E-02   2.72957405E-12
  3.25877158E+00   3.9810E-02   3.24489835E-12
  3.25877158E+00   4.2170E-02   3.85687332E-12
  3.25877158E+00   4.4670E-02   4.58429371E-12
  3.25877158E+00   4.7320E-02   5.44952678E-12
  3.25877158E+00   5.0120E-02   6.47526840E-12
  3.25877158E+00   5.3090E-02   7.69595940E-12
  3.25877158E+00   5.6230E-02   9.14384479E-12
  3.25877158E+00   5.9570E-02   1.08719488E-11
  3.25877158E+00   6.3100E-02   1.29214924E-11
  3.25877158E+00   6.6830E-02   1.53510818E-11
  3.25877158E+00   7.0790E-02   1.82448518E-11
  3.25877158E+00   7.4990E-02   2.16887571E-11
  3.25877158E+00   7.9430E-02   2.57737905E-11
  3.25877158E+00   8.4140E-02   3.06360049E-11
  3.25877158E+00   8.9120E-02   3.64040868E-11
  3.25877158E+00   9.4410E-02   4.32791379E-11
  3.25877158E+00   1.0000E-01   5.14309575E-11
  3.25877158E+00   1.0590E-01   6.10818933E-11
  3.25877158E+00   1.1220E-01   7.26445739E-11
  3.25877158E+00   1.1890E-01   8.64510305E-11
  3.25877158E+00   1.2590E-01   1.02636492E-10
  3.25877158E+00   1.3330E-01   1.21819008E-10
  3.25877158E+00   1.4120E-01   1.44786711E-10
  3.25877158E+00   1.4960E-01   1.72194546E-10
  3.25877158E+00   1.5850E-01   2.04791728E-10
  3.25877158E+00   1.6790E-01   2.43431458E-10
  3.25877158E+00   1.7780E-01   2.89081222E-10
  3.25877158E+00   1.8840E-01   3.43927820E-10
  3.25877158E+00   1.9950E-01   4.08369513E-10
