# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  3.02258037E+00   5.0120E-04   6.30637457E-18
  3.02258037E+00   5.3090E-04   7.55054435E-18
  3.02258037E+00   5.6230E-04   9.02627839E-18
  3.02258037E+00   5.9570E-04   1.07876208E-17
  3.02258037E+00   6.3100E-04   1.28765854E-17
  3.02258037E+00   6.6830E-04   1.53529055E-17
  3.02258037E+00   7.0790E-04   1.83023343E-17
  3.02258037E+00   7.4990E-04   2.18124798E-17
  3.02258037E+00   7.9430E-04   2.59760847E-17
  3.02258037E+00   8.4140E-04   3.09318190E-17
  3.02258037E+00   8.9120E-04   3.68108443E-17
  3.02258037E+00   9.4410E-04   4.38181302E-17
  3.02258037E+00   1.0000E-03   5.21267419E-17
  3.02258037E+00   1.0590E-03   6.19633040E-17
  3.02258037E+00   1.1220E-03   7.37483814E-17
  3.02258037E+00   1.1880E-03   8.75982560E-17
  3.02258037E+00   1.2590E-03   1.04317165E-16
  3.02258037E+00   1.3340E-03   1.24148282E-16
  3.02258037E+00   1.4130E-03   1.47591860E-16
  3.02258037E+00   1.4960E-03   1.75213099E-16
  3.02258037E+00   1.5850E-03   2.08437256E-16
  3.02258037E+00   1.6790E-03   2.47820183E-16
  3.02258037E+00   1.7780E-03   2.94347975E-16
  3.02258037E+00   1.8840E-03   3.50249493E-16
  3.02258037E+00   1.9950E-03   4.15930658E-16
  3.02258037E+00   2.1130E-03   4.94241536E-16
  3.02258037E+00   2.2390E-03   5.88090489E-16
  3.02258037E+00   2.3710E-03   6.98410485E-16
  3.02258037E+00   2.5120E-03   8.30623143E-16
  3.02258037E+00   2.6610E-03   9.87424961E-16
  3.02258037E+00   2.8180E-03   1.17276997E-15
  3.02258037E+00   2.9850E-03   1.39392726E-15
  3.02258037E+00   3.1620E-03   1.65694164E-15
  3.02258037E+00   3.3500E-03   1.97046294E-15
  3.02258037E+00   3.5480E-03   2.34096499E-15
  3.02258037E+00   3.7580E-03   2.78178165E-15
  3.02258037E+00   3.9810E-03   3.30701770E-15
  3.02258037E+00   4.2170E-03   3.93076340E-15
  3.02258037E+00   4.4670E-03   4.67217502E-15
  3.02258037E+00   4.7320E-03   5.55404999E-15
  3.02258037E+00   5.0120E-03   6.59952074E-15
  3.02258037E+00   5.3090E-03   7.84369052E-15
  3.02258037E+00   5.6230E-03   9.31942456E-15
  3.02258037E+00   5.9570E-03   1.10807669E-14
  3.02258037E+00   6.3100E-03   1.31697315E-14
  3.02258037E+00   6.6830E-03   1.56460516E-14
  3.02258037E+00   7.0790E-03   1.85954805E-14
  3.02258037E+00   7.4990E-03   2.21056259E-14
  3.02258037E+00   7.9430E-03   2.62692309E-14
  3.02258037E+00   8.4140E-03   3.12249652E-14
  3.02258037E+00   8.9120E-03   3.71039905E-14
  3.02258037E+00   9.4410E-03   4.41112764E-14
  3.02258037E+00   1.0000E-02   5.24198881E-14
  3.02258037E+00   1.0590E-02   6.22564502E-14
  3.02258037E+00   1.1220E-02   7.40415276E-14
  3.02258037E+00   1.1890E-02   8.81135377E-14
  3.02258037E+00   1.2590E-02   1.04610311E-13
  3.02258037E+00   1.3330E-02   1.24161784E-13
  3.02258037E+00   1.4120E-02   1.47571247E-13
  3.02258037E+00   1.4960E-02   1.75506245E-13
  3.02258037E+00   1.5850E-02   2.08730402E-13
  3.02258037E+00   1.6790E-02   2.48113329E-13
  3.02258037E+00   1.7780E-02   2.94641121E-13
  3.02258037E+00   1.8840E-02   3.50542640E-13
  3.02258037E+00   1.9950E-02   4.16223805E-13
  3.02258037E+00   2.1140E-02   4.95237146E-13
  3.02258037E+00   2.2390E-02   5.88383635E-13
  3.02258037E+00   2.3710E-02   6.98703631E-13
  3.02258037E+00   2.5120E-02   8.30916289E-13
  3.02258037E+00   2.6610E-02   9.87718107E-13
  3.02258037E+00   2.8180E-02   1.17306311E-12
  3.02258037E+00   2.9850E-02   1.39422041E-12
  3.02258037E+00   3.1620E-02   1.65723479E-12
  3.02258037E+00   3.3500E-02   1.97075609E-12
  3.02258037E+00   3.5480E-02   2.34125814E-12
  3.02258037E+00   3.7580E-02   2.78207480E-12
  3.02258037E+00   3.9810E-02   3.30731085E-12
  3.02258037E+00   4.2170E-02   3.93105655E-12
  3.02258037E+00   4.4670E-02   4.67246816E-12
  3.02258037E+00   4.7320E-02   5.55434313E-12
  3.02258037E+00   5.0120E-02   6.59981388E-12
  3.02258037E+00   5.3090E-02   7.84398367E-12
  3.02258037E+00   5.6230E-02   9.31971770E-12
  3.02258037E+00   5.9570E-02   1.10810601E-11
  3.02258037E+00   6.3100E-02   1.31700247E-11
  3.02258037E+00   6.6830E-02   1.56463448E-11
  3.02258037E+00   7.0790E-02   1.85957736E-11
  3.02258037E+00   7.4990E-02   2.21059191E-11
  3.02258037E+00   7.9430E-02   2.62695240E-11
  3.02258037E+00   8.4140E-02   3.12252583E-11
  3.02258037E+00   8.9120E-02   3.71042836E-11
  3.02258037E+00   9.4410E-02   4.41115695E-11
  3.02258037E+00   1.0000E-01   5.24201813E-11
  3.02258037E+00   1.0590E-01   6.22567434E-11
  3.02258037E+00   1.1220E-01   7.40418207E-11
  3.02258037E+00   1.1890E-01   8.81138309E-11
  3.02258037E+00   1.2590E-01   1.04610604E-10
  3.02258037E+00   1.3330E-01   1.24162077E-10
  3.02258037E+00   1.4120E-01   1.47571540E-10
  3.02258037E+00   1.4960E-01   1.75506538E-10
  3.02258037E+00   1.5850E-01   2.08730695E-10
  3.02258037E+00   1.6790E-01   2.48113622E-10
  3.02258037E+00   1.7780E-01   2.94641414E-10
  3.02258037E+00   1.8840E-01   3.50542933E-10
  3.02258037E+00   1.9950E-01   4.16224098E-10
  3.02258037E+00   2.1130E-01   4.94534975E-10
  3.02258037E+00   2.2390E-01   5.88383928E-10
  3.02258037E+00   2.3710E-01   6.98703924E-10
  3.02258037E+00   2.5120E-01   8.30916582E-10
  3.02258037E+00   2.6610E-01   9.87718400E-10
  3.02258037E+00   2.8180E-01   1.17306341E-09
  3.02258037E+00   2.9850E-01   1.39422070E-09
  3.02258037E+00   3.1620E-01   1.65723508E-09
  3.02258037E+00   3.3500E-01   1.97075638E-09
  3.02258037E+00   3.5480E-01   2.34125843E-09
  3.02258037E+00   3.7580E-01   2.78207509E-09
  3.02258037E+00   3.9810E-01   3.30731114E-09
  3.02258037E+00   4.2170E-01   3.93105684E-09
  3.02258037E+00   4.4670E-01   4.67246846E-09
  3.02258037E+00   4.7320E-01   5.55434342E-09
  3.02258037E+00   5.0120E-01   6.59981418E-09
  3.02258037E+00   5.3090E-01   7.84398396E-09
  3.02258037E+00   5.6230E-01   9.31971800E-09
  3.02258037E+00   5.9570E-01   1.10810604E-08
  3.02258037E+00   6.3100E-01   1.31700250E-08
  3.02258037E+00   6.6830E-01   1.56463451E-08
  3.02258037E+00   7.0790E-01   1.85957739E-08
  3.02258037E+00   7.4990E-01   2.21059194E-08
  3.02258037E+00   7.9430E-01   2.62695243E-08
  3.02258037E+00   8.4140E-01   3.12252586E-08
  3.02258037E+00   8.9130E-01   3.71167755E-08
  3.02258037E+00   9.4410E-01   4.41115698E-08
  3.02258037E+00   1.0000E+00   5.24201816E-08
  3.02258037E+00   1.0590E+00   6.22567437E-08
  3.02258037E+00   1.1220E+00   7.40418210E-08
  3.02258037E+00   1.1890E+00   8.81138312E-08
  3.02258037E+00   1.2590E+00   1.04610604E-07
  3.02258037E+00   1.3340E+00   1.24441721E-07
  3.02258037E+00   1.4130E+00   1.47885300E-07
  3.02258037E+00   1.4960E+00   1.75506539E-07
  3.02258037E+00   1.5850E+00   2.08730696E-07
  3.02258037E+00   1.6790E+00   2.48113622E-07
  3.02258037E+00   1.7780E+00   2.94641414E-07
  3.02258037E+00   1.8840E+00   3.50542933E-07
  3.02258037E+00   1.9950E+00   4.16224098E-07
  3.02258037E+00   2.1140E+00   4.95237440E-07
  3.02258037E+00   2.2390E+00   5.88383928E-07
  3.02258037E+00   2.3710E+00   6.98703925E-07
  3.02258037E+00   2.5120E+00   8.30916582E-07
  3.02258037E+00   2.6610E+00   9.87718401E-07
  3.02258037E+00   2.8180E+00   1.17306341E-06
  3.02258037E+00   2.9850E+00   1.39422070E-06
  3.02258037E+00   3.1620E+00   1.65723508E-06
  3.02258037E+00   3.3500E+00   1.97075638E-06
  3.02258037E+00   3.5480E+00   2.34125843E-06
  3.02258037E+00   3.7580E+00   2.78207509E-06
  3.02258037E+00   3.9810E+00   3.30731114E-06
  3.02258037E+00   4.2170E+00   3.93105684E-06
  3.02258037E+00   4.4670E+00   4.67246846E-06
  3.02258037E+00   4.7320E+00   5.55434343E-06
  3.02258037E+00   5.0120E+00   6.59981418E-06
  3.13845488E+00   3.1620E-04   1.52676039E-18
  3.13845488E+00   3.3500E-04   1.87774551E-18
  3.13845488E+00   3.5480E-04   2.29252020E-18
  3.13845488E+00   3.7580E-04   2.78601167E-18
  3.13845488E+00   3.9810E-04   3.37401010E-18
  3.13845488E+00   4.2170E-04   4.07228946E-18
  3.13845488E+00   4.4670E-04   4.90229507E-18
  3.13845488E+00   4.7310E-04   5.88560722E-18
  3.13845488E+00   5.0120E-04   7.05994640E-18
  3.13845488E+00   5.3090E-04   8.45278660E-18
  3.13845488E+00   5.6230E-04   1.01048615E-17
  3.13845488E+00   5.9570E-04   1.20766732E-17
  3.13845488E+00   6.3100E-04   1.44152558E-17
  3.13845488E+00   6.6830E-04   1.71874805E-17
  3.13845488E+00   7.0790E-04   2.04893474E-17
  3.13845488E+00   7.4990E-04   2.44189330E-17
  3.13845488E+00   7.9430E-04   2.90800624E-17
  3.13845488E+00   8.4140E-04   3.46279755E-17
  3.13845488E+00   8.9120E-04   4.12095071E-17
  3.13845488E+00   9.4410E-04   4.90541194E-17
  3.13845488E+00   1.0000E-03   5.83555576E-17
  3.13845488E+00   1.0590E-03   6.93675266E-17
  3.13845488E+00   1.1220E-03   8.25608461E-17
  3.13845488E+00   1.1880E-03   9.80656930E-17
  3.13845488E+00   1.2590E-03   1.16782406E-16
  3.13845488E+00   1.3340E-03   1.38983215E-16
  3.13845488E+00   1.4130E-03   1.65228153E-16
  3.13845488E+00   1.4960E-03   1.96149955E-16
  3.13845488E+00   1.5850E-03   2.33344189E-16
  3.13845488E+00   1.6790E-03   2.77433126E-16
  3.13845488E+00   1.7780E-03   3.29520694E-16
  3.13845488E+00   1.8840E-03   3.92102091E-16
  3.13845488E+00   1.9950E-03   4.65631739E-16
  3.13845488E+00   2.1130E-03   5.53300270E-16
  3.13845488E+00   2.2390E-03   6.58363579E-16
  3.13845488E+00   2.3710E-03   7.81866117E-16
  3.13845488E+00   2.5120E-03   9.29877350E-16
  3.13845488E+00   2.6610E-03   1.10541599E-15
  3.13845488E+00   2.8180E-03   1.31290855E-15
  3.13845488E+00   2.9850E-03   1.56049275E-15
  3.13845488E+00   3.1620E-03   1.85493568E-15
  3.13845488E+00   3.3500E-03   2.20592079E-15
  3.13845488E+00   3.5480E-03   2.62069549E-15
  3.13845488E+00   3.7580E-03   3.11418695E-15
  3.13845488E+00   3.9810E-03   3.70218538E-15
  3.13845488E+00   4.2170E-03   4.40046475E-15
  3.13845488E+00   4.4670E-03   5.23047035E-15
  3.13845488E+00   4.7320E-03   6.21772380E-15
  3.13845488E+00   5.0120E-03   7.38812168E-15
  3.13845488E+00   5.3090E-03   8.78096188E-15
  3.13845488E+00   5.6230E-03   1.04330368E-14
  3.13845488E+00   5.9570E-03   1.24048484E-14
  3.13845488E+00   6.3100E-03   1.47434311E-14
  3.13845488E+00   6.6830E-03   1.75156558E-14
  3.13845488E+00   7.0790E-03   2.08175227E-14
  3.13845488E+00   7.4990E-03   2.47471083E-14
  3.13845488E+00   7.9430E-03   2.94082376E-14
  3.13845488E+00   8.4140E-03   3.49561508E-14
  3.13845488E+00   8.9120E-03   4.15376824E-14
  3.13845488E+00   9.4410E-03   4.93822947E-14
  3.13845488E+00   1.0000E-02   5.86837329E-14
  3.13845488E+00   1.0590E-02   6.96957019E-14
  3.13845488E+00   1.1220E-02   8.28890214E-14
  3.13845488E+00   1.1890E-02   9.86425477E-14
  3.13845488E+00   1.2590E-02   1.17110581E-13
  3.13845488E+00   1.3330E-02   1.38998331E-13
  3.13845488E+00   1.4120E-02   1.65205077E-13
  3.13845488E+00   1.4960E-02   1.96478131E-13
  3.13845488E+00   1.5850E-02   2.33672364E-13
  3.13845488E+00   1.6790E-02   2.77761301E-13
  3.13845488E+00   1.7780E-02   3.29848870E-13
  3.13845488E+00   1.8840E-02   3.92430266E-13
  3.13845488E+00   1.9950E-02   4.65959914E-13
  3.13845488E+00   2.1140E-02   5.54414850E-13
  3.13845488E+00   2.2390E-02   6.58691754E-13
  3.13845488E+00   2.3710E-02   7.82194292E-13
  3.13845488E+00   2.5120E-02   9.30205525E-13
  3.13845488E+00   2.6610E-02   1.10574417E-12
  3.13845488E+00   2.8180E-02   1.31323673E-12
  3.13845488E+00   2.9850E-02   1.56082092E-12
  3.13845488E+00   3.1620E-02   1.85526385E-12
  3.13845488E+00   3.3500E-02   2.20624897E-12
  3.13845488E+00   3.5480E-02   2.62102366E-12
  3.13845488E+00   3.7580E-02   3.11451512E-12
  3.13845488E+00   3.9810E-02   3.70251355E-12
  3.13845488E+00   4.2170E-02   4.40079292E-12
  3.13845488E+00   4.4670E-02   5.23079853E-12
  3.13845488E+00   4.7320E-02   6.21805197E-12
  3.13845488E+00   5.0120E-02   7.38844986E-12
  3.13845488E+00   5.3090E-02   8.78129005E-12
  3.13845488E+00   5.6230E-02   1.04333650E-11
  3.13845488E+00   5.9570E-02   1.24051766E-11
  3.13845488E+00   6.3100E-02   1.47437593E-11
  3.13845488E+00   6.6830E-02   1.75159839E-11
  3.13845488E+00   7.0790E-02   2.08178509E-11
  3.13845488E+00   7.4990E-02   2.47474365E-11
  3.13845488E+00   7.9430E-02   2.94085658E-11
  3.13845488E+00   8.4140E-02   3.49564790E-11
  3.13845488E+00   8.9120E-02   4.15380106E-11
  3.13845488E+00   9.4410E-02   4.93826228E-11
  3.13845488E+00   1.0000E-01   5.86840611E-11
  3.13845488E+00   1.0590E-01   6.96960301E-11
  3.13845488E+00   1.1220E-01   8.28893496E-11
  3.13845488E+00   1.1890E-01   9.86428758E-11
  3.13845488E+00   1.2590E-01   1.17110909E-10
  3.13845488E+00   1.3330E-01   1.38998659E-10
  3.13845488E+00   1.4120E-01   1.65205405E-10
  3.13845488E+00   1.4960E-01   1.96478459E-10
  3.13845488E+00   1.5850E-01   2.33672692E-10
  3.13845488E+00   1.6790E-01   2.77761629E-10
  3.13845488E+00   1.7780E-01   3.29849198E-10
  3.13845488E+00   1.8840E-01   3.92430594E-10
  3.13845488E+00   1.9950E-01   4.65960242E-10
  3.13845488E+00   2.1130E-01   5.53628774E-10
  3.13845488E+00   2.2390E-01   6.58692083E-10
  3.13845488E+00   2.3710E-01   7.82194620E-10
  3.13845488E+00   2.5120E-01   9.30205853E-10
  3.13845488E+00   2.6610E-01   1.10574450E-09
  3.13845488E+00   2.8180E-01   1.31323706E-09
  3.13845488E+00   2.9850E-01   1.56082125E-09
  3.13845488E+00   3.1620E-01   1.85526418E-09
  3.13845488E+00   3.3500E-01   2.20624929E-09
  3.13845488E+00   3.5480E-01   2.62102399E-09
  3.13845488E+00   3.7580E-01   3.11451545E-09
  3.13845488E+00   3.9810E-01   3.70251388E-09
  3.13845488E+00   4.2170E-01   4.40079325E-09
  3.13845488E+00   4.4670E-01   5.23079886E-09
  3.13845488E+00   4.7320E-01   6.21805230E-09
  3.13845488E+00   5.0120E-01   7.38845019E-09
  3.13845488E+00   5.3090E-01   8.78129038E-09
  3.13845488E+00   5.6230E-01   1.04333653E-08
  3.13845488E+00   5.9570E-01   1.24051769E-08
  3.13845488E+00   6.3100E-01   1.47437596E-08
  3.13845488E+00   6.6830E-01   1.75159843E-08
  3.13845488E+00   7.0790E-01   2.08178512E-08
  3.13845488E+00   7.4990E-01   2.47474368E-08
  3.13845488E+00   7.9430E-01   2.94085661E-08
  3.13845488E+00   8.4140E-01   3.49564793E-08
  3.13845488E+00   8.9130E-01   4.15519952E-08
  3.13845488E+00   9.4410E-01   4.93826232E-08
  3.13845488E+00   1.0000E+00   5.86840614E-08
  3.13845488E+00   1.0590E+00   6.96960304E-08
  3.13845488E+00   1.1220E+00   8.28893499E-08
  3.13845488E+00   1.1890E+00   9.86428762E-08
  3.13845488E+00   1.2590E+00   1.17110909E-07
  3.13845488E+00   1.3340E+00   1.39311719E-07
  3.13845488E+00   1.4130E+00   1.65556657E-07
  3.13845488E+00   1.4960E+00   1.96478459E-07
  3.13845488E+00   1.5850E+00   2.33672692E-07
  3.13845488E+00   1.6790E+00   2.77761629E-07
  3.13845488E+00   1.7780E+00   3.29849198E-07
  3.13845488E+00   1.8840E+00   3.92430594E-07
  3.13845488E+00   1.9950E+00   4.65960243E-07
  3.13845488E+00   2.1140E+00   5.54415179E-07
  3.13845488E+00   2.2390E+00   6.58692083E-07
  3.13845488E+00   2.3710E+00   7.82194620E-07
  3.13845488E+00   2.5120E+00   9.30205853E-07
  3.13845488E+00   2.6610E+00   1.10574450E-06
  3.13845488E+00   2.8180E+00   1.31323706E-06
  3.13845488E+00   2.9850E+00   1.56082125E-06
  3.13845488E+00   3.1620E+00   1.85526418E-06
  3.13845488E+00   3.3500E+00   2.20624929E-06
  3.13845488E+00   3.5480E+00   2.62102399E-06
  3.13845488E+00   3.7580E+00   3.11451545E-06
  3.13845488E+00   3.9810E+00   3.70251388E-06
  3.13845488E+00   4.2170E+00   4.40079325E-06
  3.13845488E+00   4.4670E+00   5.23079886E-06
  3.13845488E+00   4.7320E+00   6.21805230E-06
  3.13845488E+00   5.0120E+00   7.38845019E-06
  3.25877158E+00   3.1620E-04   1.70919973E-18
  3.25877158E+00   3.3500E-04   2.10212561E-18
  3.25877158E+00   3.5480E-04   2.56646356E-18
  3.25877158E+00   3.7580E-04   3.11892450E-18
  3.25877158E+00   3.9810E-04   3.77718546E-18
  3.25877158E+00   4.2170E-04   4.55890531E-18
  3.25877158E+00   4.4670E-04   5.48809195E-18
  3.25877158E+00   4.7310E-04   6.58890441E-18
  3.25877158E+00   5.0120E-04   7.90357056E-18
  3.25877158E+00   5.3090E-04   9.46284738E-18
  3.25877158E+00   5.6230E-04   1.13123360E-17
  3.25877158E+00   5.9570E-04   1.35197681E-17
  3.25877158E+00   6.3100E-04   1.61377984E-17
  3.25877158E+00   6.6830E-04   1.92412884E-17
  3.25877158E+00   7.0790E-04   2.29377100E-17
  3.25877158E+00   7.4990E-04   2.73368591E-17
  3.25877158E+00   7.9430E-04   3.25549674E-17
  3.25877158E+00   8.4140E-04   3.87658252E-17
  3.25877158E+00   8.9120E-04   4.61338131E-17
  3.25877158E+00   9.4410E-04   5.49158127E-17
  3.25877158E+00   1.0000E-03   6.53287208E-17
  3.25877158E+00   1.0590E-03   7.76565586E-17
  3.25877158E+00   1.1220E-03   9.24264061E-17
  3.25877158E+00   1.1880E-03   1.09783996E-16
  3.25877158E+00   1.2590E-03   1.30737251E-16
  3.25877158E+00   1.3340E-03   1.55590933E-16
  3.25877158E+00   1.4130E-03   1.84971995E-16
  3.25877158E+00   1.4960E-03   2.19588779E-16
  3.25877158E+00   1.5850E-03   2.61227516E-16
  3.25877158E+00   1.6790E-03   3.10584835E-16
  3.25877158E+00   1.7780E-03   3.68896577E-16
  3.25877158E+00   1.8840E-03   4.38956100E-16
  3.25877158E+00   1.9950E-03   5.21272131E-16
  3.25877158E+00   2.1130E-03   6.19416562E-16
  3.25877158E+00   2.2390E-03   7.37034350E-16
  3.25877158E+00   2.3710E-03   8.75294751E-16
  3.25877158E+00   2.5120E-03   1.04099250E-15
  3.25877158E+00   2.6610E-03   1.23750703E-15
  3.25877158E+00   2.8180E-03   1.46979379E-15
  3.25877158E+00   2.9850E-03   1.74696291E-15
  3.25877158E+00   3.1620E-03   2.07659013E-15
  3.25877158E+00   3.3500E-03   2.46951600E-15
  3.25877158E+00   3.5480E-03   2.93385396E-15
  3.25877158E+00   3.7580E-03   3.48631490E-15
  3.25877158E+00   3.9810E-03   4.14457585E-15
  3.25877158E+00   4.2170E-03   4.92629571E-15
  3.25877158E+00   4.4670E-03   5.85548235E-15
  3.25877158E+00   4.7320E-03   6.96070706E-15
  3.25877158E+00   5.0120E-03   8.27096096E-15
  3.25877158E+00   5.3090E-03   9.83023778E-15
  3.25877158E+00   5.6230E-03   1.16797264E-14
  3.25877158E+00   5.9570E-03   1.38871585E-14
  3.25877158E+00   6.3100E-03   1.65051887E-14
  3.25877158E+00   6.6830E-03   1.96086788E-14
  3.25877158E+00   7.0790E-03   2.33051004E-14
  3.25877158E+00   7.4990E-03   2.77042495E-14
  3.25877158E+00   7.9430E-03   3.29223578E-14
  3.25877158E+00   8.4140E-03   3.91332156E-14
  3.25877158E+00   8.9120E-03   4.65012035E-14
  3.25877158E+00   9.4410E-03   5.52832031E-14
  3.25877158E+00   1.0000E-02   6.56961112E-14
  3.25877158E+00   1.0590E-02   7.80239490E-14
  3.25877158E+00   1.1220E-02   9.27937965E-14
  3.25877158E+00   1.1890E-02   1.10429781E-13
  3.25877158E+00   1.2590E-02   1.31104641E-13
  3.25877158E+00   1.3330E-02   1.55607855E-13
  3.25877158E+00   1.4120E-02   1.84946161E-13
  3.25877158E+00   1.4960E-02   2.19956170E-13
  3.25877158E+00   1.5850E-02   2.61594906E-13
  3.25877158E+00   1.6790E-02   3.10952225E-13
  3.25877158E+00   1.7780E-02   3.69263967E-13
  3.25877158E+00   1.8840E-02   4.39323491E-13
  3.25877158E+00   1.9950E-02   5.21639521E-13
  3.25877158E+00   2.1140E-02   6.20664328E-13
  3.25877158E+00   2.2390E-02   7.37401740E-13
  3.25877158E+00   2.3710E-02   8.75662141E-13
  3.25877158E+00   2.5120E-02   1.04135989E-12
  3.25877158E+00   2.6610E-02   1.23787442E-12
  3.25877158E+00   2.8180E-02   1.47016118E-12
  3.25877158E+00   2.9850E-02   1.74733030E-12
  3.25877158E+00   3.1620E-02   2.07695752E-12
  3.25877158E+00   3.3500E-02   2.46988340E-12
  3.25877158E+00   3.5480E-02   2.93422135E-12
  3.25877158E+00   3.7580E-02   3.48668229E-12
  3.25877158E+00   3.9810E-02   4.14494324E-12
  3.25877158E+00   4.2170E-02   4.92666310E-12
  3.25877158E+00   4.4670E-02   5.85584974E-12
  3.25877158E+00   4.7320E-02   6.96107445E-12
  3.25877158E+00   5.0120E-02   8.27132835E-12
  3.25877158E+00   5.3090E-02   9.83060517E-12
  3.25877158E+00   5.6230E-02   1.16800938E-11
  3.25877158E+00   5.9570E-02   1.38875259E-11
  3.25877158E+00   6.3100E-02   1.65055561E-11
  3.25877158E+00   6.6830E-02   1.96090462E-11
  3.25877158E+00   7.0790E-02   2.33054678E-11
  3.25877158E+00   7.4990E-02   2.77046169E-11
  3.25877158E+00   7.9430E-02   3.29227252E-11
  3.25877158E+00   8.4140E-02   3.91335830E-11
  3.25877158E+00   8.9120E-02   4.65015709E-11
  3.25877158E+00   9.4410E-02   5.52835705E-11
  3.25877158E+00   1.0000E-01   6.56964786E-11
  3.25877158E+00   1.0590E-01   7.80243164E-11
  3.25877158E+00   1.1220E-01   9.27941639E-11
  3.25877158E+00   1.1890E-01   1.10430149E-10
  3.25877158E+00   1.2590E-01   1.31105009E-10
  3.25877158E+00   1.3330E-01   1.55608222E-10
  3.25877158E+00   1.4120E-01   1.84946528E-10
  3.25877158E+00   1.4960E-01   2.19956537E-10
  3.25877158E+00   1.5850E-01   2.61595274E-10
  3.25877158E+00   1.6790E-01   3.10952592E-10
  3.25877158E+00   1.7780E-01   3.69264335E-10
  3.25877158E+00   1.8840E-01   4.39323858E-10
  3.25877158E+00   1.9950E-01   5.21639889E-10
