# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.018000E+02   1.30293632E-25
  2.042000E+02   1.27615635E-25
  2.065000E+02   1.25015959E-25
  2.089000E+02   1.22407072E-25
  2.114000E+02   1.19626825E-25
  2.138000E+02   1.17093233E-25
  2.163000E+02   1.14403048E-25
  2.188000E+02   1.11739048E-25
  2.213000E+02   1.09221477E-25
  2.239000E+02   1.06561506E-25
  2.265000E+02   1.04008646E-25
  2.291000E+02   1.01463138E-25
  2.317000E+02   9.90241333E-26
  2.344000E+02   9.64646738E-26
  2.371000E+02   9.40147142E-26
  2.399000E+02   9.14963450E-26
  2.427000E+02   8.90880546E-26
  2.455000E+02   8.67009833E-26
  2.483000E+02   8.43884780E-26
  2.512000E+02   8.20237462E-26
  2.541000E+02   7.97658571E-26
  2.570000E+02   7.75394687E-26
  2.600000E+02   7.53114280E-26
  2.630000E+02   7.31200989E-26
  2.661000E+02   7.09641980E-26
  2.691000E+02   6.89175880E-26
  2.723000E+02   6.68035397E-26
  2.754000E+02   6.48431614E-26
  2.786000E+02   6.28319981E-26
  2.818000E+02   6.09487383E-26
  2.851000E+02   5.90214933E-26
  2.884000E+02   5.71636246E-26
  2.917000E+02   5.53503602E-26
  2.951000E+02   5.36035504E-26
  2.985000E+02   5.18515535E-26
  3.020000E+02   5.01638530E-26
  3.055000E+02   4.85308821E-26
  3.090000E+02   4.69206321E-26
  3.126000E+02   4.53739575E-26
  3.162000E+02   4.38271085E-26
  3.199000E+02   4.23443358E-26
  3.236000E+02   4.08850837E-26
  3.273000E+02   3.95044018E-26
  3.311000E+02   3.81559970E-26
  3.350000E+02   3.67967715E-26
  3.388000E+02   3.55272109E-26
  3.428000E+02   3.42347262E-26
  3.467000E+02   3.30623709E-26
  3.508000E+02   3.18577373E-26
  3.548000E+02   3.07233362E-26
  3.589000E+02   2.96086904E-26
  3.631000E+02   2.85089154E-26
  3.673000E+02   2.74713797E-26
  3.715000E+02   2.64899975E-26
  3.758000E+02   2.54920361E-26
  3.802000E+02   2.45444444E-26
  3.846000E+02   2.36054207E-26
  3.890000E+02   2.27337482E-26
  3.935000E+02   2.18788087E-26
  3.981000E+02   2.10399028E-26
  4.027000E+02   2.02376216E-26
  4.074000E+02   1.94515825E-26
  4.121000E+02   1.87120796E-26
  4.169000E+02   1.79777378E-26
  4.217000E+02   1.72739690E-26
  4.266000E+02   1.66091445E-26
  4.315000E+02   1.59629475E-26
  4.365000E+02   1.53218759E-26
  4.416000E+02   1.47176380E-26
  4.467000E+02   1.41300627E-26
  4.519000E+02   1.35675169E-26
  4.571000E+02   1.30303657E-26
  4.624000E+02   1.24991895E-26
  4.677000E+02   1.20001228E-26
  4.731000E+02   1.15226225E-26
  4.786000E+02   1.10434318E-26
  4.842000E+02   1.05932568E-26
  4.898000E+02   1.01570606E-26
  4.955000E+02   9.74067588E-27
  5.012000E+02   9.34359397E-27
  5.070000E+02   8.95245276E-27
  5.129000E+02   8.57950474E-27
  5.188000E+02   8.23036056E-27
